thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
10,6,4,512,2095,1,8,10,0,0,1000000,1,0,582873,0.0000,237.7325,8.87384e+07,,0.993114,2734,14837,746311904
10,6,4,512,2095,1,8,10,0,0,1000000,1,0,593688,0.0000,231.7649,9.04454e+07,,0.992419,2719,14736,760154400
10,6,4,512,2095,1,8,10,0,0,1000000,1,0,583833,0.0001,238.5569,8.88681e+07,,0.993927,2671,14517,747535424
10,6,4,512,2095,1,8,10,0,0,1000000,1,0,579804,0.0000,247.2525,8.81218e+07,,0.994194,2730,14827,742383632
18,6,4,512,2095,1,8,10,0,0,1000000,1,0,899984,0.0000,344.5074,1.36514e+08,,0.994606,2092,21215,1152314240
18,6,4,512,2095,1,8,10,0,0,1000000,1,0,869280,0.0000,324.8234,1.32239e+08,,0.99505,2123,21643,1113019552
18,6,4,512,2095,1,8,10,0,0,1000000,1,0,927109,0.0000,348.6577,1.41035e+08,,0.995261,2063,20757,1187027552
18,6,4,512,2095,1,8,10,0,0,1000000,1,0,884521,0.0000,327.9270,1.34315e+08,,0.994176,2114,21350,1132523232
18,6,4,512,2095,1,8,10,0,0,1000000,1,0,910557,0.0000,346.6016,1.38165e+08,,0.994529,2045,20540,1165836208
26,6,4,512,2095,1,8,10,0,0,1000000,1,0,1331581,0.0000,559.6650,2.02015e+08,,0.995372,1386,20588,1704745712
26,6,4,512,2095,1,8,10,0,0,1000000,1,0,1323765,0.0000,503.5956,2.01138e+08,,0.995605,1465,21874,1694762160
26,6,4,512,2095,1,8,10,0,0,1000000,1,0,1182928,0.0000,469.8862,1.79744e+08,,0.99399,1619,24076,1514526992
26,6,4,512,2095,1,8,10,0,0,1000000,1,0,1232900,0.0000,457.7813,1.87313e+08,,0.995119,1621,24035,1578490416
26,6,4,512,2095,1,8,10,0,0,1000000,1,0,1241241,0.0000,514.5336,1.88484e+08,,0.995723,1554,23018,1589150464
34,6,4,512,2095,1,8,10,0,0,1000000,1,0,1446619,0.0000,678.0903,2.20017e+08,,0.993628,1223,24014,1852049296
34,6,4,512,2095,1,8,10,0,0,1000000,1,0,1508254,0.0001,691.4808,2.27845e+08,,0.994079,1171,22855,1930923376
34,6,4,512,2095,1,8,10,0,0,1000000,1,0,1472429,0.0001,633.7029,2.22e+08,,0.994584,1292,25665,1885112416
34,6,4,512,2095,1,8,10,0,0,1000000,1,0,1541438,0.0001,734.2335,2.32544e+08,,0.993995,1210,23819,1973412784
34,6,4,512,2095,1,8,10,0,0,1000000,1,0,1581756,0.0001,736.1425,2.37512e+08,,0.992035,1116,22030,2024990784
42,6,4,512,2095,1,8,10,0,0,1000000,1,0,1744719,0.0001,990.4061,2.62511e+08,,0.993728,883,21985,2233582576
42,6,4,512,2095,1,8,10,0,0,1000000,1,0,1802775,0.0001,1068.1892,2.73729e+08,,0.991993,727,17865,2307828720
42,6,4,512,2095,1,8,10,0,0,1000000,1,0,1681803,0.0001,937.9129,2.55707e+08,,0.993511,880,21720,2153046320
42,6,4,512,2095,1,8,10,0,0,1000000,1,0,1688538,0.0001,942.1167,2.56399e+08,,0.99423,906,22656,2161683056
42,6,4,512,2095,1,8,10,0,0,1000000,1,0,1709480,0.0001,982.2144,2.59104e+08,,0.993112,863,21236,2188464832
50,6,4,512,2095,1,8,10,0,0,1000000,1,0,1883525,0.0001,1222.0715,2.84299e+08,,0.994525,671,19879,2411220608
50,6,4,512,2095,1,8,10,0,0,1000000,1,0,1993485,0.0001,1512.2769,2.95012e+08,,0.993775,568,16506,2551913328
50,6,4,512,2095,1,8,10,0,0,1000000,1,0,1861369,0.0001,1196.5079,2.78466e+08,,0.993565,709,20613,2382872256
50,6,4,512,2095,1,8,10,0,0,1000000,1,0,1907047,0.0001,1263.5733,2.88978e+08,,0.993572,585,17394,2441288400
50,6,4,512,2095,1,8,10,0,0,1000000,1,0,1902845,0.0001,1139.4106,2.88141e+08,,0.989742,593,17661,2435913200
