thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,36611567,0.0027,46.1419,5.58352e+09,0.934393,35705,95890,46864131488,0.0010,6.6912,1.0668,38.3829,0.0854,,1.28749,0.455315,3,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,36853905,0.0018,46.5007,5.61836e+09,0.939626,35742,96540,47174332240,0.0010,6.6017,1.0772,38.8208,0.0813,,1.30312,0.460463,3,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,36785569,0.0018,46.8111,5.60982e+09,0.945089,35189,96135,47086856224,0.0010,6.7332,1.0733,39.0035,0.0879,,1.29336,0.457674,3,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,42444954,0.0023,77.8679,6.4595e+09,0.992762,7412,113202,54331109232,0.0010,19.4014,1.1078,57.3576,0.5272,,1.9463,0.334381,3,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,42588484,0.0034,78.1226,6.48787e+09,0.992987,7442,113490,54514826272,0.0010,19.3411,1.1044,57.6761,0.5165,,1.95673,0.348951,3,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,42623936,0.0023,77.0232,6.4944e+09,0.991994,7436,113549,54560211840,0.0010,19.3634,1.1025,56.5562,0.5214,,1.92375,0.340055,3,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,42154721,0.0024,77.8515,6.42168e+09,0.992808,7341,112441,53959601968,0.0010,19.5699,1.1102,57.1704,0.5351,,1.94892,0.335429,3,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,42490149,0.0023,77.3208,6.47119e+09,0.992992,7427,113354,54388960336,0.0010,19.3746,1.1076,56.8375,0.5243,,1.93928,0.330188,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,41448183,0.0028,101.5013,6.3055e+09,0.989297,5090,114876,53055277248,0.0012,28.0615,1.1075,72.3310,1.0802,,2.28546,0.505856,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,41145580,0.0028,104.9364,6.26288e+09,0.990223,5041,114159,52667931776,0.0012,28.2673,1.0977,75.5703,1.0998,,2.33386,0.527255,4,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,41190546,0.0028,102.4878,6.26686e+09,0.989321,5055,114435,52725493552,0.0012,28.2007,1.1022,73.1837,1.0939,,2.29357,0.509572,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,40455154,0.0028,106.3743,6.15216e+09,0.987878,4931,112592,51784165072,0.0012,28.7744,1.1058,76.4928,1.1401,,2.34415,0.527726,4,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,40935169,0.0032,104.1437,6.2126e+09,0.988315,5010,113722,52398603264,0.0012,28.4573,1.1048,74.5803,1.1120,,2.3016,0.521314,4,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,38960815,0.0029,135.4770,5.92493e+09,0.981698,3553,112957,49871430528,0.0014,38.1379,1.0659,96.2719,1.8504,,2.74444,0.541611,4,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,39784165,0.0029,133.4290,6.03777e+09,0.982511,3631,114996,50925344864,0.0014,37.3684,1.0639,94.9954,1.7788,,2.73451,0.55746,4,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,39014244,0.0029,136.0212,5.9172e+09,0.981138,3536,113060,49939815488,0.0014,38.2067,1.0660,96.7471,1.8471,,2.72596,0.545901,4,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,39482022,0.0029,133.9416,5.9862e+09,0.982415,3565,114566,50538594176,0.0014,37.5236,1.0756,95.3410,1.7892,,2.76045,0.518302,4,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,39667962,0.0029,132.2914,6.03274e+09,0.98345,3640,114563,50776597552,0.0014,37.4800,1.0688,93.7411,1.7811,,2.71676,0.552537,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,39603359,0.0030,157.8119,6.00502e+09,0.975765,3055,119400,50693981520,0.0015,44.9791,1.0637,111.7677,2.5136,,2.88412,0.610694,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,39194687,0.0030,162.4359,5.95563e+09,0.979575,2940,117230,50170849392,0.0015,45.6765,1.0590,115.6990,2.5471,,2.86122,0.58313,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,38882290,0.0038,162.3965,5.89581e+09,0.977691,2929,116636,49770971312,0.0015,45.9698,1.0676,115.3576,2.5667,,2.86275,0.560794,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,39373030,0.0031,158.5596,5.96484e+09,0.97887,3048,118754,50399152624,0.0015,45.2641,1.0708,112.2232,2.5244,,2.87664,0.617972,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,34855089,0.0029,182.8992,5.27793e+09,0.972773,2717,106125,44616010624,0.0015,50.9309,1.0487,130.9181,3.1218,,2.94148,0.682653,5,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,35550603,0.0031,206.5334,5.36416e+09,0.935305,2397,111397,45506349824,0.0016,59.0399,1.0657,146.4263,3.8441,,3.04005,0.722912,5,,,
